"filename", "language", "Properties", "Markdown", "Python", "Java", "Scala", "Go", "XML", "Log", "C++", "HTML", "C#", "JSON", "comment", "blank", "total"
"c:\Users\where\Documents\github\code\hackerrank\Temp\prime\prime.py", "Python", 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 47
"c:\Users\where\Documents\github\code\hackerrank\Temp\pythonTuple.py", "Python", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\where\Documents\github\code\hackerrank\Temp\test.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\where\Documents\github\code\hackerrank\Temp\travel\travel.py", "Python", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 34
"c:\Users\where\Documents\github\code\hackerrank\Temp\unify.py", "Python", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 13
"c:\Users\where\Documents\github\code\hackerrank\Test\AbsolutePumu\absulutepermu.py", "Python", 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 53
"c:\Users\where\Documents\github\code\hackerrank\Test\Enclouse\test1.py", "Python", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 11
"c:\Users\where\Documents\github\code\hackerrank\Test\Enclouse\test2.py", "Python", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 16
"c:\Users\where\Documents\github\code\hackerrank\Test\Enclouse\test3.py", "Python", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 14
"c:\Users\where\Documents\github\code\hackerrank\Test\Temp\numComprime.py", "Python", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 32
"c:\Users\where\Documents\github\code\hackerrank\Test\Unte\p2.py", "Python", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 25
"c:\Users\where\Documents\github\code\hackerrank\Test\XORSubsquences\editial.py", "Python", 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 19, 111
"c:\Users\where\Documents\github\code\hackerrank\Test\XORSubsquences\other.py", "Python", 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 92
"c:\Users\where\Documents\github\code\hackerrank\Test\XORSubsquences\xorsub.py", "Python", 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 51
"c:\Users\where\Documents\github\code\hackerrank\Test\ZipLike\zipLike.py", "Python", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15, 29
"c:\Users\where\Documents\github\code\hackerrank\Test\backet\bracket.py", "Python", 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 45
"c:\Users\where\Documents\github\code\hackerrank\Test\equalstack\equalstack.py", "Python", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 43
"c:\Users\where\Documents\github\code\hackerrank\Test\largestRectangle\Rectabgle.py", "Python", 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 61
"c:\Users\where\Documents\github\code\hackerrank\Test\poisonPlant\poisonplant.py", "Python", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 37
"c:\Users\where\Documents\github\code\hackerrank\Test\poisonPlant\poisonplant1.py", "Python", 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 51
"c:\Users\where\Documents\github\code\hackerrank\Test\primTree\primTree.py", "Python", 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13, 61
"c:\Users\where\Documents\github\code\hackerrank\Test\safeMap\mapinsteadofget.py", "Python", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17, 51
"c:\Users\where\Documents\github\code\hackerrank\Test\smith\smith.py", "Python", 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 54
"c:\Users\where\Documents\github\code\hackerrank\Test\stack\stack.py", "Python", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 33
"c:\Users\where\Documents\github\code\hackerrank\Test\texteditor\texteditor.py", "Python", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 54
"c:\Users\where\Documents\github\code\hackerrank\TimeIssue\DEEPCOPY\xor.py", "Python", 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 17, 100
"c:\Users\where\Documents\github\code\hackerrank\TimeIssue\DEEPCOPY\xor1.py", "Python", 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 19, 113
"c:\Users\where\Documents\github\code\hackerrank\TimeIssue\DEEPCOPY\xor1WithTimeISSue.py", "Python", 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 19, 113
"c:\Users\where\Documents\github\code\hackerrank\TimeIssue\FastSearch\Q4\q4.py", "Python", 0, 0, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 36, 184
"c:\Users\where\Documents\github\code\hackerrank\TimeIssue\FastSearch\Q4\q41.py", "Python", 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 25, 135
"c:\Users\where\Documents\github\code\hackerrank\TimeIssue\FastSearch\Q4\q42.py", "Python", 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 36, 185
"c:\Users\where\Documents\github\code\hackerrank\TimeIssue\FastSearch\Q4\q43.py", "Python", 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 23, 108
"c:\Users\where\Documents\github\code\hackerrank\TimeIssue\FastSearch\Q4\q44.py", "Python", 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 22, 125
"c:\Users\where\Documents\github\code\hackerrank\TimeIssue\FastSearch\Q4\q45python3.py", "Python", 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 23, 124
"c:\Users\where\Documents\github\code\hackerrank\TimeIssue\FastSearch\fastSearch.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 4
"c:\Users\where\Documents\github\code\hackerrank\TimeIssue\Queue\q41.py", "Python", 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23, 99
"c:\Users\where\Documents\github\code\hackerrank\TimeIssue\Queue\q42.py", "Python", 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 22, 97
"c:\Users\where\Documents\github\code\hackerrank\TimeIssue\Queue\useList.md", "Markdown", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\where\Documents\github\code\hackerrank\TimeIssue\RunningTimeError\runningTimeError.fix.py", "Python", 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 22, 94
"c:\Users\where\Documents\github\code\hackerrank\TimeIssue\RunningTimeError\runningTimeError.py", "Python", 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 23, 97
"c:\Users\where\Documents\github\code\hackerrank\TimeIssue\Sort\sorted.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 18
"c:\Users\where\Documents\github\code\hackerrank\TimeIssue\Timeout\timeout.py", "Python", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\where\Documents\github\code\hackerrank\TimeIssue\setVSDic\NoTimeOutWIthDIc.py", "Python", 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 18, 112
"c:\Users\where\Documents\github\code\hackerrank\TimeIssue\setVSDic\timeoutWithSetOp.py", "Python", 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 19, 110
"c:\Users\where\Documents\github\code\hackerrank\Walmart\Q1\q1.py", "Python", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 37
"c:\Users\where\Documents\github\code\hackerrank\Walmart\Q2\q2.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 26
"c:\Users\where\Documents\github\code\hackerrank\Walmart\Q3\q3.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 26
"c:\Users\where\Documents\github\code\hackerrank\Walmart\Q4\q4.py", "Python", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 35
"c:\Users\where\Documents\github\code\hackerrank\Walmart\Q5\q5.py", "Python", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 55
"c:\Users\where\Documents\github\code\hackerrank\Walmart\Q6\q6.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\where\Documents\github\code\hackerrank\Walmart\Q6\q61.py", "Python", 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 15, 113
"c:\Users\where\Documents\github\code\hackerrank\Walmart\Q6\q63.py", "Python", 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 16, 146
"c:\Users\where\Documents\github\code\hackerrank\Walmart\Q7\q7.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 26
"c:\Users\where\Documents\github\code\hackerrank\Workday\Q1\q1.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 26
"c:\Users\where\Documents\github\code\hackerrank\Workday\Q1\start.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\where\Documents\github\code\hackerrank\Workday\Q2\q2.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 26
"c:\Users\where\Documents\github\code\hackerrank\Workday\Q2\start.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\where\Documents\github\code\hackerrank\Workday\Q3\q3.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 26
"c:\Users\where\Documents\github\code\hackerrank\Workday\Q3\start.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\where\Documents\github\code\hackerrank\Workday\Q4\q4.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 26
"c:\Users\where\Documents\github\code\hackerrank\Workday\Q4\start.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\where\Documents\github\code\hackerrank\Workday\Q5\q5.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 26
"c:\Users\where\Documents\github\code\hackerrank\Workday\Q5\start.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\where\Documents\github\code\hackerrank\Workday\Q6\q6.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 26
"c:\Users\where\Documents\github\code\hackerrank\Workday\Q6\start.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\where\Documents\github\code\hackerrank\Workday\Q7\q7.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 26
"c:\Users\where\Documents\github\code\hackerrank\Workday\Q7\start.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\where\Documents\github\code\hackerrank\bc\Q1\q1.py", "Python", 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 42
"c:\Users\where\Documents\github\code\hackerrank\bc\Q2\q2.py", "Python", 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 40
"c:\Users\where\Documents\github\code\hackerrank\bc\Q3\q3.py", "Python", 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12, 61
"c:\Users\where\Documents\github\code\hackerrank\bc\Q3\q31.py", "Python", 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 18, 96
"c:\Users\where\Documents\github\code\hackerrank\bc\Q4\q4.py", "Python", 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 30, 120
"c:\Users\where\Documents\github\code\hackerrank\bc\Q5\q5.py", "Python", 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 18, 94
"c:\Users\where\Documents\github\code\hackerrank\bc\Q5\q51.py", "Python", 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 19, 115
"c:\Users\where\Documents\github\code\hackerrank\bc\Q5\q52.py", "Python", 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 18, 132
"c:\Users\where\Documents\github\code\hackerrank\bc\Q5\q52temp.py", "Python", 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 22, 140
"c:\Users\where\Documents\github\code\hackerrank\bc\Q5\q53.py", "Python", 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 18, 94
"c:\Users\where\Documents\github\code\hackerrank\bc\Q6\q6.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 26
"c:\Users\where\Documents\github\code\hackerrank\bc\Q7\q7.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 26
"c:\Users\where\Documents\github\code\hackerrank\bracket\advert\adver.py", "Python", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 25
"c:\Users\where\Documents\github\code\hackerrank\bracket\candy\candy.py", "Python", 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 56
"c:\Users\where\Documents\github\code\hackerrank\bracket\candy\candy1.py", "Python", 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 14, 74
"c:\Users\where\Documents\github\code\hackerrank\bracket\candy\candyCode.py", "Python", 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 18, 95
"c:\Users\where\Documents\github\code\hackerrank\bracket\coprime\coprime.py", "Python", 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23, 145
"c:\Users\where\Documents\github\code\hackerrank\bracket\coprime\coprime1.py", "Python", 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16, 64
"c:\Users\where\Documents\github\code\hackerrank\bracket\coprime\coprimeCode.py", "Python", 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17, 100
"c:\Users\where\Documents\github\code\hackerrank\bracket\coprime\coprimeTimeOut.py", "Python", 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 21, 123
"c:\Users\where\Documents\github\code\hackerrank\bracket\notify\notify.py", "Python", 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 84
"c:\Users\where\Documents\github\code\hackerrank\bracket\sub\sub.py", "Python", 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21, 82
"c:\Users\where\Documents\github\code\hackerrank\codesprint8\Q1\q1.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 26
"c:\Users\where\Documents\github\code\hackerrank\codesprint8\Q2\q2.py", "Python", 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 17, 69
"c:\Users\where\Documents\github\code\hackerrank\codesprint8\Q3\q3.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 26
"c:\Users\where\Documents\github\code\hackerrank\codesprint8\Q4\q4.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 26
"c:\Users\where\Documents\github\code\hackerrank\codesprint8\Q5\q5.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 26
"c:\Users\where\Documents\github\code\hackerrank\codesprint8\Q6\q6.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 26
"c:\Users\where\Documents\github\code\hackerrank\codesprint8\Q7\q7.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 26
"c:\Users\where\Documents\github\code\hackerrank\ensime-langserver.log", "Log", 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 19, 68
"c:\Users\where\Documents\github\code\hackerrank\go\common\common.go", "Go", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 1, 20
"c:\Users\where\Documents\github\code\hackerrank\go\etc\slice\main.go", "Go", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 1, 3, 15
"c:\Users\where\Documents\github\code\hackerrank\go\go.md", "Markdown", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13
"c:\Users\where\Documents\github\code\hackerrank\go\gosetting.md", "Markdown", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 20
"c:\Users\where\Documents\github\code\hackerrank\go\oftmp\t1.go", "Go", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 2, 7
"c:\Users\where\Documents\github\code\hackerrank\go\persistent\array.go", "Go", 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 17, 94
"c:\Users\where\Documents\github\code\hackerrank\go\priorityqueue\main.go", "Go", 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 19, 16, 101
"c:\Users\where\Documents\github\code\hackerrank\go\sort\main.go", "Go", 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 3, 19
"c:\Users\where\Documents\github\code\hackerrank\go\sort\revers\rever.go", "Go", 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 3, 19
"c:\Users\where\Documents\github\code\hackerrank\go\sort\structure\main.go", "Go", 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 4, 30
"c:\Users\where\Documents\github\code\hackerrank\go\temp\t1.go", "Go", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 2, 7
"c:\Users\where\Documents\github\code\hackerrank\go\test\main.go", "Go", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 7, 24
"c:\Users\where\Documents\github\code\hackerrank\goldman\Q1\q1.py", "Python", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 37
"c:\Users\where\Documents\github\code\hackerrank\goldman\Q2\q2.py", "Python", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 13, 52
"c:\Users\where\Documents\github\code\hackerrank\goldman\Q3\q3.py", "Python", 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16, 110
"c:\Users\where\Documents\github\code\hackerrank\goldman\Q4\q4.py", "Python", 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 62
"c:\Users\where\Documents\github\code\hackerrank\goldman\Q4\q41.py", "Python", 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 63
"c:\Users\where\Documents\github\code\hackerrank\goldman\Q5\q5.py", "Python", 0, 0, 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 30, 220
"c:\Users\where\Documents\github\code\hackerrank\goldman\Q5\q51.py", "Python", 0, 0, 185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 37, 232
"c:\Users\where\Documents\github\code\hackerrank\goldman\Q5\q511.py", "Python", 0, 0, 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 36, 234
"c:\Users\where\Documents\github\code\hackerrank\goldman\Q5\q52.py", "Python", 0, 0, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 30, 240
"c:\Users\where\Documents\github\code\hackerrank\goldman\Q5\q521.py", "Python", 0, 0, 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 29, 235
"c:\Users\where\Documents\github\code\hackerrank\goldman\Q5\q53.py", "Python", 0, 0, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20, 224
"c:\Users\where\Documents\github\code\hackerrank\goldman\Q5\q5edit.py", "Python", 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16, 93
"c:\Users\where\Documents\github\code\hackerrank\goldman\Q5\q5others.py", "Python", 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 18, 109
"c:\Users\where\Documents\github\code\hackerrank\goldman\Q5\start.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\where\Documents\github\code\hackerrank\goldman\Q6\q6.py", "Python", 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 23, 98
"c:\Users\where\Documents\github\code\hackerrank\goldman\Q6\q61.py", "Python", 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 23, 101
"c:\Users\where\Documents\github\code\hackerrank\goldman\Q7\q7.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 26
"c:\Users\where\Documents\github\code\hackerrank\hour51\Q1\q1.py", "Python", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 22
"c:\Users\where\Documents\github\code\hackerrank\hour51\Q2\q2.py", "Python", 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 55
"c:\Users\where\Documents\github\code\hackerrank\hour51\Q3\q3.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 26
"c:\Users\where\Documents\github\code\hackerrank\hour51\Q4\q4.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 26
"c:\Users\where\Documents\github\code\hackerrank\hour51\Q5\q5.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 26
"c:\Users\where\Documents\github\code\hackerrank\hour51\Q6\q6.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 26
"c:\Users\where\Documents\github\code\hackerrank\hour51\Q7\q7.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 26
"c:\Users\where\Documents\github\code\hackerrank\leetcode\1006\main.go", "Go", 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 2, 37
"c:\Users\where\Documents\github\code\hackerrank\leetcode\1007\main.go", "Go", 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 2, 46
"c:\Users\where\Documents\github\code\hackerrank\leetcode\1008\main.go", "Go", 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 5, 38
"c:\Users\where\Documents\github\code\hackerrank\leetcode\322\1\main.go", "Go", 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 3, 52
"c:\Users\where\Documents\github\code\hackerrank\leetcode\322\main.go", "Go", 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 4, 62
"c:\Users\where\Documents\github\code\hackerrank\leetcode\44\main.go", "Go", 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 9, 50
"c:\Users\where\Documents\github\code\hackerrank\leetcode\48\q1.py", "Python", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 29
"c:\Users\where\Documents\github\code\hackerrank\leetcode\49\test.py", "Python", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 36
"c:\Users\where\Documents\github\code\hackerrank\leetcode\58\q1.py", "Python", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 28
"c:\Users\where\Documents\github\code\hackerrank\leetcode\58\q2.py", "Python", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 2, 41
"c:\Users\where\Documents\github\code\hackerrank\leetcode\58\q3.py", "Python", 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 87
"c:\Users\where\Documents\github\code\hackerrank\leetcode\58\q4.py", "Python", 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 5, 59
"c:\Users\where\Documents\github\code\hackerrank\leetcode\58\test.py", "Python", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\where\Documents\github\code\hackerrank\leetcode\59\MyCalendarTwo$1.class", "Java", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
"c:\Users\where\Documents\github\code\hackerrank\leetcode\59\MyCalendarTwo$MyCalendar.class", "Java", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30
"c:\Users\where\Documents\github\code\hackerrank\leetcode\59\MyCalendarTwo.class", "Java", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28
"c:\Users\where\Documents\github\code\hackerrank\leetcode\59\MyCalendarTwo.java", "Java", 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 59
"c:\Users\where\Documents\github\code\hackerrank\leetcode\59\Solution.class", "Java", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23
"c:\Users\where\Documents\github\code\hackerrank\leetcode\59\q1.py", "Python", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 33
"c:\Users\where\Documents\github\code\hackerrank\leetcode\59\q3.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 23, 9, 72
"c:\Users\where\Documents\github\code\hackerrank\leetcode\59\q3.java", "Java", 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 48
"c:\Users\where\Documents\github\code\hackerrank\leetcode\59\q3.md", "Markdown", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 25
"c:\Users\where\Documents\github\code\hackerrank\leetcode\59\q3.py", "Python", 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 7, 51
"c:\Users\where\Documents\github\code\hackerrank\leetcode\59\q31.py", "Python", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 11, 58
"c:\Users\where\Documents\github\code\hackerrank\leetcode\59\q32.java", "Java", 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 51
"c:\Users\where\Documents\github\code\hackerrank\leetcode\59\q33.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 1, 5, 55
"c:\Users\where\Documents\github\code\hackerrank\leetcode\59\q4.py", "Python", 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10, 89
"c:\Users\where\Documents\github\code\hackerrank\leetcode\59\q41.py", "Python", 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 6, 59
